1759939277.7334414,0.0,9.316,28.05,33.0,37.897
1759939278.7121162,0.0,9.316,27.345,33.0,37.889
1759939279.6870306,0.0,9.316,26.71,33.0,37.88
1759939280.6949406,0.0,9.316,27.03,33.0,37.822
1759939281.7325559,0.0,9.316,28.495,33.0,37.88
1759939282.7278523,0.0,9.316,27.275,33.0,37.939
1759939283.7018223,0.0,9.316,27.67,33.0,37.863
1759939284.7122157,0.0,9.316,26.84,33.0,37.863
1759939285.7189302,0.0,9.316,28.41,33.0,37.863
1759939286.7251625,0.0,9.316,27.475,33.0,37.863
1759939287.7346065,0.0,9.316,27.6,33.0,37.922
1759939288.7103984,0.0,9.316,27.57,33.0,37.855
1759939289.7188456,0.0,9.316,28.03,33.0,37.855
1759939290.7262983,0.0,9.316,27.37,33.0,37.855
1759939291.702698,0.0,9.316,26.51,33.0,37.855
1759939292.7423892,0.0,9.316,27.235,33.0,37.905
1759939293.7170308,0.0,9.316,27.73,33.0,37.905
1759939294.7267208,0.0,9.316,27.97,33.0,37.838
1759939295.716809,0.0,9.316,27.97,33.0,37.83
1759939296.7419488,0.0,9.316,27.03,33.0,37.822
1759939297.732255,0.0,9.316,26.945,33.0,37.88
1759939298.7246451,0.0,9.316,28.425,33.0,37.872
1759939299.7525167,0.0,9.316,26.725,33.0,37.813
1759939300.741317,0.0,9.316,27.045,33.0,37.863
1759939301.7645292,0.0,9.316,27.175,33.0,37.855
1759939302.741371,0.0,9.316,27.755,33.0,37.914
1759939303.7334838,0.0,9.316,26.755,33.0,37.855
1759939304.7254088,0.0,9.316,26.575,33.0,37.847
1759939305.7481792,0.0,9.316,27.275,33.0,37.905
1759939306.7430034,0.0,9.316,27.99,33.0,37.889
1759939307.749555,0.0,9.316,27.435,33.0,37.889
1759939308.7417295,0.0,9.316,27.315,33.0,37.88
1759939309.73367,0.0,9.316,27.205,33.0,37.947
1759939310.7734594,0.0,9.316,27.135,33.0,37.88
1759939311.76329,0.0,9.316,27.695,33.0,37.939
1759939312.7582076,0.0,9.316,27.76,33.0,37.872
1759939313.7002282,0.0,9.316,27.39,33.0,37.863
1759939314.7572687,0.0,9.316,26.78,33.0,37.863
1759939315.7501569,0.0,9.316,27.52,33.0,37.863
1759939316.7580125,0.0,9.316,27.335,33.0,37.863
1759939317.7639132,0.0,9.316,27.885,33.0,37.855
1759939318.7404792,0.0,9.316,27.435,33.0,37.855
1759939319.7308114,0.0,9.316,27.36,33.0,37.855
1759939320.7403822,0.0,9.316,28.085,33.0,37.847
1759939321.7474883,0.0,9.316,26.84,33.0,37.897
1759939322.7234051,0.0,9.316,27.4,33.0,37.83
1759939323.7643034,0.0,9.316,26.785,33.0,37.889
1759939324.7718403,0.0,9.316,27.71,33.0,37.88
1759939325.747398,0.0,9.316,27.71,33.0,37.872
1759939326.75657,0.0,9.316,27.185,33.0,37.939
1759939327.7469301,0.0,9.316,26.965,33.0,37.872
1759939328.7722635,0.0,9.316,26.855,33.0,37.863
1759939329.7331715,0.0,9.316,27.405,33.0,37.796
1759939330.7560012,0.0,9.316,27.355,33.0,37.855
1759939331.762901,0.0,9.316,27.395,33.0,37.855
1759939332.7402418,0.0,9.316,26.97,33.0,37.847
1759939333.7482474,0.0,9.316,26.875,33.0,37.847
1759939334.7410808,0.0,9.316,28.165,33.0,37.838
1759939335.7791147,0.0,9.316,27.195,33.0,37.838
1759939336.7706873,0.0,9.316,27.355,33.0,37.889
1759939337.7645252,0.0,9.316,27.56,33.0,37.822
1759939338.7558713,0.0,9.316,27.625,33.0,37.88
1759939339.763988,0.0,9.316,27.41,33.0,37.872
1759939340.772459,0.0,9.316,27.035,33.0,37.863
1759939341.74727,0.0,9.316,27.265,33.0,37.863
1759939342.7714224,0.0,9.316,26.935,33.0,37.855
1759939343.7634103,0.0,9.316,27.515,33.0,37.855
1759939344.772897,0.0,9.316,27.515,33.0,37.847
1759939345.795027,0.0,9.316,26.91,33.0,37.905
1759939346.7712033,0.0,9.316,26.99,33.0,37.897
1759939347.763535,0.0,9.316,27.075,33.0,37.83
1759939348.7701275,0.0,9.316,27.07,33.0,37.889
1759939349.7461238,0.0,9.316,27.47,33.0,37.889
1759939350.754371,0.0,9.316,27.85,33.0,37.83
1759939351.7624826,0.0,9.316,27.345,33.0,37.83
1759939352.7861722,0.0,9.316,27.02,33.0,37.889
1759939353.7477322,0.0,9.316,26.905,33.0,37.939
1759939354.7533312,0.0,9.316,26.925,33.0,37.863
1759939355.762362,0.0,9.316,27.44,33.0,37.805
1759939356.7704074,0.0,9.316,26.945,33.0,37.863
1759939357.7788541,0.0,9.316,27.6,33.0,37.855
1759939358.7711473,0.0,9.316,27.985,33.0,37.855
1759939359.760313,0.0,9.316,28.095,33.0,37.788
1759939360.8016748,0.0,9.316,26.815,33.0,37.838
1759939361.7779155,0.0,9.316,27.88,33.0,37.838
1759939362.786102,0.0,9.316,27.095,33.0,37.838
1759939363.7794073,0.0,9.316,27.695,33.0,37.838
1759939364.800157,0.0,9.316,27.56,33.0,37.88
1759939365.7934146,0.0,9.316,27.86,33.0,37.872
1759939366.7849925,0.0,9.316,27.39,33.0,37.863
1759939367.7601602,0.0,9.316,27.275,33.0,37.863
1759939368.7536786,0.0,9.316,27.12,33.0,37.855
1759939369.7928543,0.0,9.316,27.395,33.0,37.855
1759939370.7868922,0.0,9.316,26.95,33.0,37.847
1759939371.8105652,0.0,9.316,27.63,33.0,37.838
1759939372.8017895,0.0,9.316,27.605,33.0,37.838
1759939373.7770255,0.0,9.316,27.62,33.0,37.897
1759939374.7841861,0.0,9.316,27.73,33.0,37.83
1759939375.7946606,0.0,9.316,27.56,33.0,37.889
1759939376.7701643,0.0,9.316,26.425,33.0,37.872
1759939377.776826,0.0,9.316,27.1,33.0,37.863
1759939378.784285,0.0,9.316,27.85,33.0,37.855
1759939379.7957966,0.0,9.316,27.435,33.0,37.847
1759939380.786179,0.0,9.316,27.44,33.0,37.838
1759939381.792342,0.0,9.316,27.115,33.0,37.897
1759939382.7849631,0.0,9.316,26.805,33.0,37.822
1759939383.7749107,0.0,9.316,26.805,33.0,37.88
1759939384.8323748,0.0,9.316,27.59,33.0,37.93
1759939385.8079934,0.0,9.316,26.805,33.0,37.863
1759939386.78526,0.0,9.316,27.16,33.0,37.863
1759939387.7763937,0.0,9.316,27.715,33.0,37.855
1759939388.7985125,0.0,9.316,27.81,33.0,37.855
1759939389.8095534,0.0,9.316,27.425,33.0,37.914
1759939390.801614,0.0,9.316,27.215,33.0,37.847
1759939391.8227112,0.0,9.316,27.235,33.0,37.847
1759939392.8182056,0.0,9.316,27.27,33.0,37.838
1759939393.8078516,0.0,9.316,27.305,33.0,37.83
1759939394.8018534,0.0,9.316,28.06,33.0,37.889
1759939395.8233654,0.0,9.316,27.58,33.0,37.889
1759939396.8184192,0.0,9.316,26.75,33.0,37.88
1759939397.8084586,0.0,9.316,27.15,33.0,37.88
1759939398.8000362,0.0,9.316,27.57,33.0,37.872
1759939399.8064775,0.0,9.316,27.04,33.0,37.872
1759939400.7982712,0.0,9.316,27.21,33.0,37.863
1759939401.842253,0.0,9.316,26.875,33.0,37.855
1759939402.8160992,0.0,9.316,26.595,33.0,37.855
1759939403.8234284,0.0,9.316,26.86,33.0,37.855
1759939404.8314333,0.0,9.316,27.72,33.0,37.855
1759939405.8083735,0.0,9.316,27.635,33.0,37.922
1759939406.8157475,0.0,9.316,27.42,33.0,37.855
1759939407.7905755,0.0,9.316,26.91,33.0,37.914
1759939408.8147094,0.0,9.316,27.51,33.0,37.905
1759939409.8083613,0.0,9.316,27.72,33.0,37.83
1759939410.8008893,0.0,9.316,26.7,33.0,37.83
1759939411.8090298,0.0,9.316,27.785,33.0,37.83
1759939412.8161275,0.0,9.316,28.555,33.0,37.83
1759939413.8374135,0.0,9.316,27.255,33.0,37.889
1759939414.8142223,0.0,9.316,27.52,33.0,37.889
1759939415.8229003,0.0,9.316,26.74,33.0,37.822
1759939416.7983053,0.0,9.316,27.6,33.0,37.88
1759939417.8057077,0.0,9.316,27.535,33.0,37.88
1759939418.8138447,0.0,9.316,27.05,33.0,37.872
1759939419.8244202,0.0,9.316,27.09,33.0,37.872
1759939420.8147807,0.0,9.316,27.765,33.0,37.93
1759939421.8392885,0.0,9.316,27.045,33.0,37.863
1759939422.8304126,0.0,9.316,27.045,33.0,37.863
1759939423.7909534,0.0,9.316,27.79,33.0,37.855
1759939424.8309698,0.0,9.316,27.38,33.0,37.847
1759939425.855038,0.0,9.316,27.265,33.0,37.905
1759939426.8149972,0.0,9.316,27.01,33.0,37.905
1759939427.8216755,0.0,9.316,27.555,33.0,37.897
1759939428.834237,0.0,9.316,27.59,33.0,37.88
1759939429.8396194,0.0,9.316,27.99,33.0,37.88
1759939430.8297186,0.0,9.316,26.96,33.0,37.872
1759939431.8546412,0.0,9.316,26.845,33.0,37.872
1759939432.8159614,0.0,9.316,27.825,33.0,37.863
1759939433.8378787,0.0,9.316,28.215,33.0,37.863
1759939434.8150358,0.0,9.316,28.215,33.0,37.922
1759939435.8547578,0.0,9.316,27.22,33.0,37.855
1759939436.846717,0.0,9.316,26.695,33.0,37.922
1759939437.8386903,0.0,9.316,28.15,33.0,37.855
1759939438.861931,0.0,9.316,27.5,33.0,37.855
1759939439.8689704,0.0,9.316,27.25,33.0,37.855
1759939440.8151839,0.0,9.316,27.25,33.0,37.855
1759939441.8556788,0.0,9.316,27.715,33.0,37.855
1759939442.8452442,0.0,9.316,26.83,33.0,37.855
1759939443.853818,0.0,9.316,27.57,33.0,37.847
1759939444.8477032,0.0,9.316,27.4,33.0,37.914
1759939445.8222718,0.0,9.316,27.41,33.0,37.838
1759939446.8133516,0.0,9.316,27.51,33.0,37.897
1759939447.836478,0.0,9.316,26.91,33.0,37.889
1759939448.8619156,0.0,9.316,27.435,33.0,37.947
1759939449.8530054,0.0,9.316,27.33,33.0,37.88
1759939450.848254,0.0,9.316,26.97,33.0,37.939
1759939451.8545973,0.0,9.316,27.45,33.0,37.872
1759939452.8137767,0.0,9.316,27.18,33.0,37.872
1759939453.8351512,0.0,9.316,27.05,33.0,37.872
1759939454.8461113,0.0,9.316,27.15,33.0,37.872
1759939455.8704674,0.0,9.316,27.195,33.0,37.863
1759939456.8452272,0.0,9.316,27.6,33.0,37.863
1759939457.8370905,0.0,9.316,27.525,33.0,37.863
1759939458.8927176,0.0,9.316,27.19,33.0,37.863
1759939459.8529046,0.0,9.316,27.24,33.0,37.863
1759939460.8621173,0.0,9.316,27.455,33.0,37.855
1759939461.8541949,0.0,9.316,28.395,33.0,37.796
1759939462.895204,0.0,9.316,27.61,33.0,37.855
1759939463.8540137,0.0,9.316,27.39,33.0,37.914
1759939464.8601909,0.0,9.316,27.325,33.0,37.847
1759939465.836375,0.0,9.316,26.415,33.0,37.838
1759939466.8447895,0.0,9.316,27.675,33.0,37.905
1759939467.8691454,0.0,9.316,27.655,33.0,37.897
1759939468.8612516,0.0,9.316,26.735,33.0,37.83
1759939469.8697295,0.0,9.316,27.515,33.0,37.889
1759939470.8448637,0.0,9.316,27.325,33.0,37.88
1759939471.866548,0.0,9.316,27.23,33.0,37.947
1759939472.8792427,0.0,9.316,26.28,33.0,37.88
1759939473.8697174,0.0,9.316,27.465,33.0,37.872
1759939474.8595068,0.0,9.316,27.2,33.0,37.872
1759939475.851021,0.0,9.316,27.57,33.0,37.863
1759939476.860959,0.0,9.316,27.595,33.0,37.922
1759939477.8834898,0.0,9.316,27.745,33.0,37.855
1759939478.8931758,0.0,9.316,27.49,33.0,37.855
1759939479.8684943,0.0,9.316,27.4,33.0,37.905
1759939480.8753638,0.0,9.316,27.37,33.0,37.905
1759939481.850417,0.0,9.316,27.445,33.0,37.897
1759939482.8906848,0.0,9.316,27.195,33.0,37.83
1759939483.8832798,0.0,9.316,27.49,33.0,37.83
1759939484.8936434,0.0,9.316,26.15,33.0,37.889
1759939485.8510392,0.0,9.316,28.025,33.0,37.889
1759939486.858316,0.0,9.316,27.3,33.0,37.88
1759939487.9018035,0.0,9.316,27.555,33.0,37.813
1759939488.8769934,0.0,9.316,27.555,33.0,37.872
1759939489.8844118,0.0,9.316,27.065,33.0,37.863
1759939490.8760138,0.0,9.316,27.065,33.0,37.855
1759939491.8844912,0.0,9.316,27.1,33.0,37.922
1759939492.8918555,0.0,9.316,27.1,33.0,37.855
1759939493.8842802,0.0,9.316,28.33,33.0,37.847
1759939494.9066687,0.0,9.316,27.5,33.0,37.847
1759939495.8846893,0.0,9.316,27.31,33.0,37.847
1759939496.8906503,0.0,9.316,26.675,33.0,37.847
1759939497.8976073,0.0,9.316,27.935,33.0,37.838
1759939498.9055705,0.0,9.316,26.335,33.0,37.838
1759939499.9024003,0.0,9.316,27.28,33.0,37.889
1759939500.8910115,0.0,9.316,26.955,33.0,37.83
1759939501.898292,0.0,9.316,27.94,33.0,37.88
1759939502.8591876,0.0,9.316,27.07,33.0,37.88
1759939503.9136884,0.0,9.316,27.46,33.0,37.872
1759939504.89305,0.0,9.316,27.435,33.0,37.805
1759939505.8850765,0.0,9.316,27.365,33.0,37.863
1759939506.9046297,0.0,9.316,26.795,33.0,37.914
1759939507.8844354,0.0,9.316,26.83,33.0,37.914
1759939508.890349,0.0,9.316,27.3,33.0,37.847
1759939509.898414,0.0,9.316,27.345,33.0,37.897
1759939510.8912506,0.0,9.316,27.08,33.0,37.889
1759939511.8983164,0.0,9.316,26.69,33.0,37.947
1759939512.889166,0.0,9.316,26.81,33.0,37.813
1759939513.9144294,0.0,9.316,26.37,33.0,37.93
1759939514.9059358,0.0,9.316,27.785,33.0,37.805
1759939515.8988347,0.0,9.316,27.335,33.0,37.922
1759939516.9087746,0.0,9.316,28.095,33.0,37.855
1759939517.8821015,0.0,9.316,27.585,33.0,37.905
1759939518.8921826,0.0,9.316,27.26,33.0,37.838
1759939519.8989587,0.0,9.316,27.24,33.0,37.83
1759939520.9050267,0.0,9.316,27.085,33.0,37.889
1759939521.9289877,0.0,9.316,26.84,33.0,37.88
1759939522.8909895,0.0,9.316,27.55,33.0,37.872
1759939523.8988698,0.0,9.316,27.0,33.0,37.863
1759939524.9061716,0.0,9.316,26.825,33.0,37.855
1759939525.882171,0.0,9.316,27.465,33.0,37.847
1759939526.9215868,0.0,9.316,27.68,33.0,37.905
1759939527.8991718,0.0,9.316,28.1,33.0,37.897
1759939528.906921,0.0,9.316,27.82,33.0,37.88
1759939529.8838549,0.0,9.316,26.94,33.0,37.872
1759939530.9393034,0.0,9.316,27.5,33.0,37.922
1759939531.928746,0.0,9.316,27.45,33.0,37.855
1759939532.9071498,0.0,9.316,27.505,33.0,37.847
1759939533.9144104,0.0,9.316,27.255,33.0,37.847
1759939534.905757,0.0,9.316,27.33,33.0,37.897
1759939535.9302607,0.0,9.316,27.91,33.0,37.83
1759939536.9057271,0.0,9.316,27.115,33.0,37.889
1759939537.9316175,0.0,9.316,27.8,33.0,37.88
1759939538.9072144,0.0,9.316,28.105,33.0,37.872
1759939539.8988729,0.0,9.316,27.81,33.0,37.872
1759939540.9217813,0.0,9.316,26.54,33.0,37.863
1759939541.9143226,0.0,9.316,27.545,33.0,37.922
1759939542.9195197,0.0,9.316,27.31,33.0,37.914
1759939543.930143,0.0,9.316,27.77,33.0,37.855
1759939544.952291,0.0,9.316,28.39,33.0,37.847
1759939545.9292798,0.0,9.316,28.39,33.0,37.914
1759939546.9368198,0.0,9.316,27.865,33.0,37.838
1759939547.9140892,0.0,9.316,26.57,33.0,37.838
1759939548.90446,0.0,9.316,26.85,33.0,37.956
1759939549.91274,0.0,9.316,27.32,33.0,37.889
1759939550.8888652,0.0,9.316,26.86,33.0,37.88
1759939551.9272716,0.0,9.316,27.215,33.0,37.872
1759939552.921704,0.0,9.316,27.45,33.0,37.855
1759939553.9453168,0.0,9.316,27.75,33.0,37.855
1759939554.9216635,0.0,9.316,27.8,33.0,37.981
1759939555.946023,0.0,9.316,27.445,33.0,37.847
1759939556.921277,0.0,9.316,27.795,33.0,37.905
1759939557.9130116,0.0,9.316,27.775,33.0,37.838
1759939558.9350255,0.0,9.316,27.9,33.0,37.822
1759939559.9454246,0.0,9.316,26.355,33.0,37.88
1759939560.8879814,0.0,9.316,27.25,33.0,37.872
1759939561.9269705,0.0,9.316,26.74,33.0,37.872
1759939562.9535813,0.0,9.316,26.94,33.0,37.863
1759939563.9444487,0.0,9.316,27.59,33.0,37.855
1759939564.9194708,0.0,9.316,27.43,33.0,37.855
1759939565.9271343,0.0,9.316,27.655,33.0,37.855
1759939566.9351902,0.0,9.316,27.08,33.0,37.847
1759939567.9440424,0.0,9.316,26.71,33.0,37.83
1759939568.9507031,0.0,9.316,27.3,33.0,37.83
1759939569.926388,0.0,9.316,26.865,33.0,37.889
1759939570.920029,0.0,9.316,27.175,33.0,37.83
1759939571.958669,0.0,9.316,26.505,33.0,37.88
1759939572.9532616,0.0,9.316,27.15,33.0,37.872
1759939573.9436295,0.0,9.316,27.895,33.0,37.863
1759939574.9848323,0.0,9.316,27.635,33.0,37.863
1759939575.945324,0.0,9.316,27.14,33.0,37.922
1759939576.9527104,0.0,9.316,27.015,33.0,37.914
1759939577.9776502,0.0,9.316,27.56,33.0,37.855
1759939578.9345336,0.0,9.316,27.5,33.0,37.847
1759939579.9275894,0.0,9.316,27.365,33.0,37.914
1759939580.9349773,0.0,9.316,27.675,33.0,37.847
1759939581.9602926,0.0,9.316,26.605,33.0,37.838
1759939582.9514992,0.0,9.316,27.38,33.0,37.83
1759939583.9420722,0.0,9.316,26.975,33.0,37.889
1759939584.9183924,0.0,9.316,27.92,33.0,37.88
1759939585.9420238,0.0,9.316,27.92,33.0,37.88
1759939586.9838226,0.0,9.316,26.745,33.0,37.872
1759939587.9578,0.0,9.316,27.04,33.0,37.872
1759939588.9525585,0.0,9.316,27.45,33.0,37.863
1759939589.9264355,0.0,9.316,27.46,33.0,37.93
1759939590.9487724,0.0,9.316,27.98,33.0,37.863
1759939591.9901645,0.0,9.316,27.265,33.0,37.855
1759939592.951922,0.0,9.316,26.98,33.0,37.914
1759939593.9589744,0.0,9.316,26.53,33.0,37.838
1759939594.951127,0.0,9.316,26.875,33.0,37.897
1759939595.9584618,0.0,9.316,27.44,33.0,37.83
1759939596.9652257,0.0,9.316,26.655,33.0,37.889
1759939597.9731808,0.0,9.316,27.58,33.0,37.947
1759939598.9507906,0.0,9.316,27.4,33.0,37.88
1759939599.9736414,0.0,9.316,27.055,33.0,37.88
1759939600.9489443,0.0,9.316,26.725,33.0,37.872
1759939601.9741015,0.0,9.316,27.835,33.0,37.93
1759939602.9504333,0.0,9.316,27.295,33.0,37.863
1759939603.9751968,0.0,9.316,27.425,33.0,37.855
1759939604.9645617,0.0,9.316,27.455,33.0,37.914
1759939605.9410958,0.0,9.316,27.445,33.0,37.847
1759939606.9812026,0.0,9.316,27.04,33.0,37.838
1759939607.9745822,0.0,9.316,27.28,33.0,37.889
1759939608.9500413,0.0,9.316,27.475,33.0,37.88
1759939609.9400399,0.0,9.316,27.3,33.0,37.872
1759939610.9662075,0.0,9.316,27.75,33.0,37.863
1759939611.9885652,0.0,9.316,27.605,33.0,37.855
1759939612.9812257,0.0,9.316,27.515,33.0,37.855
1759939613.9402294,0.0,9.316,27.485,33.0,37.847
1759939614.9334047,0.0,9.316,27.255,33.0,37.847
1759939615.9732,0.0,9.316,27.41,33.0,37.838
1759939616.9813123,0.0,9.316,26.63,33.0,37.897
1759939617.974856,0.0,9.316,26.875,33.0,37.838
1759939618.9488704,0.0,9.316,26.945,33.0,37.83
1759939619.9412115,0.0,9.316,27.435,33.0,37.83
1759939620.981306,0.0,9.316,26.92,33.0,37.88
1759939621.9884114,0.0,9.316,28.08,33.0,37.88
1759939622.997724,0.0,9.316,27.53,33.0,37.872
1759939623.9576042,0.0,9.316,27.275,33.0,37.93
1759939624.980184,0.0,9.316,28.065,33.0,37.922
1759939625.9576619,0.0,9.316,26.905,33.0,37.863
1759939626.9971695,0.0,9.316,27.305,33.0,37.855
1759939627.9731386,0.0,9.316,26.69,33.0,37.914
1759939628.981521,0.0,9.316,26.65,33.0,37.847
1759939629.9572716,0.0,9.316,27.53,33.0,37.905
1759939630.9952304,0.0,9.316,27.295,33.0,37.838
1759939632.0042584,0.0,9.316,26.605,33.0,37.897
1759939633.0130296,0.0,9.316,27.945,33.0,37.83
1759939633.9887507,0.0,9.316,27.505,33.0,37.889
1759939634.9972706,0.0,9.316,26.795,33.0,37.88
1759939636.0029306,0.0,9.316,26.975,33.0,37.813
1759939636.9808965,0.0,9.316,27.105,33.0,37.863
1759939637.9736087,0.0,9.316,27.435,33.0,37.922
1759939638.9789715,0.0,9.316,27.445,33.0,37.914
1759939640.002305,0.0,9.316,27.195,33.0,37.905
1759939641.0142934,0.0,9.316,27.845,33.0,37.838
1759939641.9882672,0.0,9.316,27.085,33.0,37.83
1759939642.9958375,0.0,9.316,27.085,33.0,37.889
1759939644.0056794,0.0,9.316,27.615,33.0,37.88
1759939645.0106409,0.0,9.316,27.25,33.0,37.813
1759939646.0047472,0.0,9.316,27.315,33.0,37.872
1759939646.9948752,0.0,9.316,26.83,33.0,37.863
1759939647.970441,0.0,9.316,27.705,33.0,37.855
1759939649.0131674,0.0,9.316,27.675,33.0,37.914
1759939650.002576,0.0,9.316,27.48,33.0,37.905
1759939650.997632,0.0,9.316,28.275,33.0,37.897
1759939651.9719834,0.0,9.316,27.515,33.0,37.822
1759939653.014123,0.0,9.316,27.395,33.0,37.872
1759939654.0202358,0.0,9.316,26.8,33.0,37.863
1759939654.9959846,0.0,9.316,27.365,33.0,37.855
1759939656.0195365,0.0,9.316,26.88,33.0,37.847
1759939656.9954796,0.0,9.316,27.35,33.0,37.847
1759939658.0024507,0.0,9.316,26.6,33.0,37.838
1759939658.9947138,0.0,9.316,27.6,33.0,37.897
1759939659.987166,0.0,9.316,28.1,33.0,37.838
1759939660.992866,0.0,9.316,27.245,33.0,37.897
1759939661.9873316,0.0,9.316,26.84,33.0,37.838
1759939663.027989,0.0,9.316,27.7,33.0,37.83
1759939664.0186346,0.0,9.316,26.915,33.0,37.83
1759939665.012511,0.0,9.316,27.385,33.0,37.822
1759939666.0048645,0.0,9.316,26.77,33.0,37.88
1759939667.0254061,0.0,9.316,27.975,33.0,37.872
1759939668.0175984,0.0,9.316,27.185,33.0,37.872
1759939669.0097334,0.0,9.316,27.37,33.0,37.872
1759939670.019539,0.0,9.316,27.545,33.0,37.922
1759939671.0108902,0.0,9.316,27.84,33.0,37.863
1759939672.0207367,0.0,9.316,27.88,33.0,37.855
1759939673.0119407,0.0,9.316,27.25,33.0,37.855
1759939674.034157,0.0,9.316,27.815,33.0,37.847
1759939674.9935763,0.0,9.316,27.9,33.0,37.905
1759939676.0180411,0.0,9.316,27.43,33.0,37.838
1759939677.0286067,0.0,9.316,27.675,33.0,37.897
1759939678.0485473,0.0,9.316,26.885,33.0,37.889
